标题：资金股票
营业部名称：上海7
股东：素养鸣石量
资金余额：8624919.14 	 可取金额：8624413.46
冻结金额：505.68 	 股票市值：186079691.78
可用余额：8624413.46 	 总 资 产：194704610.92

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	盈亏	成本价	盈亏比例()	市价	市值	交易市场	股东帐户	汇率	成本价港币	买入成本价港币	买入在途数量	卖出在途数量	
002013	中航机电	2700	2700	0	-2082.620	8.721	-8.841	7.950	21465.000	深圳Ａ股	0899216774	1.000000	8.721	8.811	0	0	
600004	白云机场	4400	4400	0	-1355.430	16.618	-1.853	16.310	71764.000	上海Ａ股	B883092788	1.000000	16.618	16.618	0	0	
600009	上海机场	1300	1300	0	867.730	73.633	0.906	74.300	96590.000	上海Ａ股	B883092788	1.000000	73.633	73.633	0	0	
600011	华能国际	1700	1700	0	-69.260	4.371	-0.938	4.330	7361.000	上海Ａ股	B883092788	1.000000	4.371	4.371	0	0	
600021	上海电力	100	100	0	-8.120	7.481	-1.083	7.400	740.000	上海Ａ股	B883092788	1.000000	7.481	7.481	0	0	
600026	中远海能	300	300	0	-119.960	6.890	-5.806	6.490	1947.000	上海Ａ股	B883092788	1.000000	6.890	6.706	0	0	
600029	南方航空	6700	6700	0	661.720	5.521	1.793	5.620	37654.000	上海Ａ股	B883092788	1.000000	5.521	5.521	0	0	
600031	三一重工	500	500	0	108.400	18.743	1.158	18.960	9480.000	上海Ａ股	B883092788	1.000000	18.743	18.743	0	0	
600039	四川路桥	1400	1400	0	13.040	4.061	0.222	4.070	5698.000	上海Ａ股	B883092788	1.000000	4.061	4.061	0	0	
600048	保利地产	5100	5100	0	-530.440	15.014	-0.693	14.910	76041.000	上海Ａ股	B883092788	1.000000	15.014	15.529	0	0	
600053	九鼎投资	500	500	0	647.060	24.366	5.311	25.660	12830.000	上海Ａ股	B883092788	1.000000	24.366	26.156	0	0	
600057	厦门象屿	900	900	0	-142.930	6.109	-2.603	5.950	5355.000	上海Ａ股	B883092788	1.000000	6.109	6.109	0	0	
600059	古越龙山	6900	6900	0	-4772.150	9.912	-6.981	9.220	63618.000	上海Ａ股	B883092788	1.000000	9.912	9.942	0	0	
600060	海信视像	5200	5200	0	738.660	12.658	1.122	12.800	66560.000	上海Ａ股	B883092788	1.000000	12.658	13.186	0	0	
600061	国投资本	100	100	0	3.800	12.032	0.316	12.070	1207.000	上海Ａ股	B883092788	1.000000	12.032	12.032	0	0	
600062	华润双鹤	300	300	0	-1.650	12.626	-0.048	12.620	3786.000	上海Ａ股	B883092788	1.000000	12.626	12.626	0	0	
600066	宇通客车	1000	1000	0	-52.000	11.772	-0.442	11.720	11720.000	上海Ａ股	B883092788	1.000000	11.772	11.772	0	0	
600070	浙江富润	1100	1100	0	42.250	9.322	0.408	9.360	10296.000	上海Ａ股	B883092788	1.000000	9.322	9.322	0	0	
600073	上海梅林	7100	7100	0	2907.350	9.511	4.300	9.920	70432.000	上海Ａ股	B883092788	1.000000	9.511	9.759	0	0	
600075	新疆天业	700	700	0	34.440	4.711	1.040	4.760	3332.000	上海Ａ股	B883092788	1.000000	4.711	4.711	0	0	
600079	人福医药	1700	1700	0	11008.800	16.354	39.599	22.830	38811.000	上海Ａ股	B883092788	1.000000	16.354	22.500	0	0	
600085	同仁堂	800	800	0	30.440	26.142	0.145	26.180	20944.000	上海Ａ股	B883092788	1.000000	26.142	26.142	0	0	
600088	中视传媒	800	800	0	-69.710	12.597	-0.691	12.510	10008.000	上海Ａ股	B883092788	1.000000	12.597	12.597	0	0	
600105	永鼎股份	500	500	0	16.890	4.116	0.826	4.150	2075.000	上海Ａ股	B883092788	1.000000	4.116	4.116	0	0	
600109	XD国金证	6900	6900	0	-1300.330	10.618	-1.771	10.430	71967.000	上海Ａ股	B883092788	1.000000	10.618	10.940	0	0	
600114	东睦股份	1100	1100	0	1266.190	8.999	12.790	10.150	11165.000	上海Ａ股	B883092788	1.000000	8.999	9.617	0	0	
600115	东方航空	4200	4200	0	656.310	4.394	3.550	4.550	19110.000	上海Ａ股	B883092788	1.000000	4.394	4.511	0	0	
600116	三峡水利	400	400	0	109.460	8.016	3.418	8.290	3316.000	上海Ａ股	B883092788	1.000000	8.016	8.016	0	0	
600118	中国卫星	3400	3400	0	-13011.110	36.687	-10.431	32.860	111724.000	上海Ａ股	B883092788	1.000000	36.687	34.472	0	0	
600125	铁龙物流	600	600	0	259.280	5.048	8.558	5.480	3288.000	上海Ａ股	B883092788	1.000000	5.048	5.571	0	0	
600126	杭钢股份	12900	12900	0	-2170.680	9.658	-1.739	9.490	122421.000	上海Ａ股	B883092788	1.000000	9.658	9.636	0	0	
600129	太极集团	500	500	0	-20.440	12.991	-0.316	12.950	6475.000	上海Ａ股	B883092788	1.000000	12.991	13.026	0	0	
600131	国网信通	800	800	0	423.280	18.281	2.894	18.810	15048.000	上海Ａ股	B883092788	1.000000	18.281	18.263	0	0	
600132	重庆啤酒	600	600	0	374.710	57.975	1.078	58.600	35160.000	上海Ａ股	B883092788	1.000000	57.975	61.339	0	0	
600143	金发科技	71100	71100	0	24835.670	12.831	2.720	13.180	937098.000	上海Ａ股	B883092788	1.000000	12.831	13.128	0	0	
600151	航天机电	1300	1300	0	130.700	4.969	2.033	5.070	6591.000	上海Ａ股	B883092788	1.000000	4.969	4.961	0	0	
600153	建发股份	1600	1600	0	-306.420	8.862	-2.167	8.670	13872.000	上海Ａ股	B883092788	1.000000	8.862	8.862	0	0	
600158	中体产业	200	200	0	30.560	8.437	1.813	8.590	1718.000	上海Ａ股	B883092788	1.000000	8.437	8.497	0	0	
600161	天坛生物	1600	1600	0	1165.240	39.952	1.822	40.680	65088.000	上海Ａ股	B883092788	1.000000	39.952	40.515	0	0	
600176	中国巨石	4800	4800	0	2228.630	9.046	5.129	9.510	45648.000	上海Ａ股	B883092788	1.000000	9.046	9.046	0	0	
600180	瑞茂通	200	200	0	-3.210	6.256	-0.256	6.240	1248.000	上海Ａ股	B883092788	1.000000	6.256	6.256	0	0	
600183	生益科技	300	300	0	-61.420	27.715	-0.740	27.510	8253.000	上海Ａ股	B883092788	1.000000	27.715	27.715	0	0	
600184	光电股份	200	200	0	2.470	9.578	0.125	9.590	1918.000	上海Ａ股	B883092788	1.000000	9.578	9.682	0	0	
600195	中牧股份	600	600	0	-781.160	15.692	-8.297	14.390	8634.000	上海Ａ股	B883092788	1.000000	15.692	14.258	0	0	
600197	伊力特	1600	1600	0	1508.200	14.417	6.541	15.360	24576.000	上海Ａ股	B883092788	1.000000	14.417	14.437	0	0	
600198	大唐电信	13000	13000	0	5951.640	11.692	3.917	12.150	157950.000	上海Ａ股	B883092788	1.000000	11.692	11.866	0	0	
600199	金种子酒	1600	1600	0	62.540	5.381	0.725	5.420	8672.000	上海Ａ股	B883092788	1.000000	5.381	5.381	0	0	
600200	江苏吴中	1000	1000	0	53.260	6.307	0.840	6.360	6360.000	上海Ａ股	B883092788	1.000000	6.307	6.481	0	0	
600201	生物股份	1100	1100	0	1612.570	22.654	6.471	24.120	26532.000	上海Ａ股	B883092788	1.000000	22.654	25.733	0	0	
600203	福日电子	6200	6200	0	1098.740	9.873	1.793	10.050	62310.000	上海Ａ股	B883092788	1.000000	9.873	10.052	0	0	
600210	紫江企业	100	100	0	9.360	4.266	2.203	4.360	436.000	上海Ａ股	B883092788	1.000000	4.266	4.281	0	0	
600211	西藏药业	2400	2400	0	11154.590	41.292	11.256	45.940	110256.000	上海Ａ股	B883092788	1.000000	41.292	45.938	0	0	
600216	浙江医药	2000	2000	0	825.460	16.347	2.526	16.760	33520.000	上海Ａ股	B883092788	1.000000	16.347	16.838	0	0	
600229	城市传媒	300	300	0	97.700	7.174	4.544	7.500	2250.000	上海Ａ股	B883092788	1.000000	7.174	7.248	0	0	
600230	沧州大化	500	500	0	246.270	8.507	5.795	9.000	4500.000	上海Ａ股	B883092788	1.000000	8.507	8.507	0	0	
600233	XD圆通速	2500	2500	0	1246.560	14.411	3.463	14.910	37275.000	上海Ａ股	B883092788	1.000000	14.411	14.594	0	0	
600246	万通地产	4400	4400	0	2443.950	8.065	6.882	8.620	37928.000	上海Ａ股	B883092788	1.000000	8.065	8.671	0	0	
600258	首旅酒店	1400	1400	0	-200.080	17.153	-0.834	17.010	23814.000	上海Ａ股	B883092788	1.000000	17.153	17.153	0	0	
600259	广晟有色	800	800	0	225.720	31.598	0.892	31.880	25504.000	上海Ａ股	B883092788	1.000000	31.598	31.598	0	0	
600276	恒瑞医药	2320	2320	0	2706.830	79.133	1.475	80.300	186296.000	上海Ａ股	B883092788	1.000000	79.133	79.242	0	0	
600278	东方创业	400	400	0	119.770	9.011	3.318	9.310	3724.000	上海Ａ股	B883092788	1.000000	9.011	9.282	0	0	
600288	大恒科技	1200	1200	0	-207.040	12.033	-1.438	11.860	14232.000	上海Ａ股	B883092788	1.000000	12.033	11.980	0	0	
600291	西水股份	3000	3000	0	429.340	8.597	1.663	8.740	26220.000	上海Ａ股	B883092788	1.000000	8.597	8.791	0	0	
600298	安琪酵母	800	800	0	-977.520	40.612	-3.009	39.390	31512.000	上海Ａ股	B883092788	1.000000	40.612	40.612	0	0	
600305	恒顺醋业	2688	2688	0	-228.460	17.285	-0.492	17.200	46233.600	上海Ａ股	B883092788	1.000000	17.285	17.190	0	0	
600309	万华化学	1600	1600	0	7770.650	44.933	10.809	49.790	79664.000	上海Ａ股	B883092788	1.000000	44.933	45.340	0	0	
600315	上海家化	1100	1100	0	1088.150	37.611	2.630	38.600	42460.000	上海Ａ股	B883092788	1.000000	37.611	40.407	0	0	
600316	洪都航空	700	700	0	-12.260	13.648	-0.132	13.630	9541.000	上海Ａ股	B883092788	1.000000	13.648	13.787	0	0	
600323	瀚蓝环境	500	500	0	642.210	21.376	6.007	22.660	11330.000	上海Ａ股	B883092788	1.000000	21.376	22.244	0	0	
600325	华发股份	100	100	0	18.290	6.757	2.708	6.940	694.000	上海Ａ股	B883092788	1.000000	6.757	6.841	0	0	
600329	中新药业	3300	3300	0	2645.370	15.898	5.045	16.700	55110.000	上海Ａ股	B883092788	1.000000	15.898	16.160	0	0	
600330	天通股份	10700	10700	0	11958.250	9.532	11.729	10.650	113955.000	上海Ａ股	B883092788	1.000000	9.532	10.872	0	0	
600332	白云山	100	100	0	100.480	30.825	3.260	31.830	3183.000	上海Ａ股	B883092788	1.000000	30.825	30.825	0	0	
600336	澳柯玛	3600	3600	0	491.280	6.094	2.232	6.230	22428.000	上海Ａ股	B883092788	1.000000	6.094	6.196	0	0	
600340	华夏幸福	900	900	0	-435.560	23.214	-2.085	22.730	20457.000	上海Ａ股	B883092788	1.000000	23.214	23.214	0	0	
600343	航天动力	200	200	0	-30.280	8.281	-1.823	8.130	1626.000	上海Ａ股	B883092788	1.000000	8.281	8.281	0	0	
600350	山东高速	1900	1900	0	1280.160	5.726	11.771	6.400	12160.000	上海Ａ股	B883092788	1.000000	5.726	5.726	0	0	
600369	西南证券	100	100	0	10.310	4.427	2.327	4.530	453.000	上海Ａ股	B883092788	1.000000	4.427	4.561	0	0	
600373	中文传媒	400	400	0	-188.820	12.122	-3.894	11.650	4660.000	上海Ａ股	B883092788	1.000000	12.122	12.122	0	0	
600376	首开股份	100	100	0	22.900	6.121	3.741	6.350	635.000	上海Ａ股	B883092788	1.000000	6.121	6.121	0	0	
600377	宁沪高速	100	100	0	-20.170	10.102	-2.000	9.900	990.000	上海Ａ股	B883092788	1.000000	10.102	10.102	0	0	
600378	昊华科技	400	400	0	-872.300	21.131	-10.321	18.950	7580.000	上海Ａ股	B883092788	1.000000	21.131	18.898	0	0	
600380	健康元	2100	2100	0	942.230	13.851	3.242	14.300	30030.000	上海Ａ股	B883092788	1.000000	13.851	14.542	0	0	
600383	金地集团	2000	2000	0	-63.670	13.712	-0.233	13.680	27360.000	上海Ａ股	B883092788	1.000000	13.712	13.712	0	0	
600387	海越能源	1300	1300	0	2421.190	6.958	26.761	8.820	11466.000	上海Ａ股	B883092788	1.000000	6.958	8.671	0	0	
600388	龙净环保	400	400	0	-26.890	8.877	-0.755	8.810	3524.000	上海Ａ股	B883092788	1.000000	8.877	8.666	0	0	
600391	航发科技	3300	3300	0	2827.970	17.693	4.844	18.550	61215.000	上海Ａ股	B883092788	1.000000	17.693	19.096	0	0	
600406	国电南瑞	200	200	0	-162.680	20.013	-4.062	19.200	3840.000	上海Ａ股	B883092788	1.000000	20.013	20.013	0	0	
600409	三友化工	4000	4000	0	31.480	4.502	0.178	4.510	18040.000	上海Ａ股	B883092788	1.000000	4.502	4.511	0	0	
600418	江淮汽车	800	800	0	5479.230	2.321	295.088	9.170	7336.000	上海Ａ股	B883092788	1.000000	2.321	9.262	0	0	
600426	华鲁恒升	1300	1300	0	1758.030	17.758	7.613	19.110	24843.000	上海Ａ股	B883092788	1.000000	17.758	19.493	0	0	
600435	北方导航	900	900	0	-181.200	7.851	-2.560	7.650	6885.000	上海Ａ股	B883092788	1.000000	7.851	7.851	0	0	
600436	片仔癀	400	400	0	2771.970	145.120	4.775	152.050	60820.000	上海Ａ股	B883092788	1.000000	145.120	146.665	0	0	
600438	通威股份	6100	6100	0	17046.140	11.986	23.311	14.780	90158.000	上海Ａ股	B883092788	1.000000	11.986	14.179	0	0	
600446	金证股份	1900	1900	0	866.880	17.524	2.602	17.980	34162.000	上海Ａ股	B883092788	1.000000	17.524	17.881	0	0	
600456	宝钛股份	800	800	0	241.490	25.638	1.178	25.940	20752.000	上海Ａ股	B883092788	1.000000	25.638	25.838	0	0	
600459	贵研铂业	8400	8400	0	-616.260	23.263	-0.314	23.190	194796.000	上海Ａ股	B883092788	1.000000	23.263	23.263	0	0	
600466	蓝光发展	200	200	0	-0.180	5.281	-0.019	5.280	1056.000	上海Ａ股	B883092788	1.000000	5.281	5.281	0	0	
600468	百利电气	500	500	0	161.410	4.407	7.329	4.730	2365.000	上海Ａ股	B883092788	1.000000	4.407	4.596	0	0	
600475	华光股份	100	100	0	-10.200	11.792	-0.865	11.690	1169.000	上海Ａ股	B883092788	1.000000	11.792	11.792	0	0	
600480	凌云股份	3000	3000	0	-641.730	11.124	-1.924	10.910	32730.000	上海Ａ股	B883092788	1.000000	11.124	11.265	0	0	
600486	扬农化工	600	600	0	-1612.600	84.288	-3.189	81.600	48960.000	上海Ａ股	B883092788	1.000000	84.288	84.288	0	0	
600488	天药股份	300	300	0	-12.230	4.431	-0.925	4.390	1317.000	上海Ａ股	B883092788	1.000000	4.431	4.431	0	0	
600491	龙元建设	400	400	0	-27.600	8.669	-0.796	8.600	3440.000	上海Ａ股	B883092788	1.000000	8.669	8.669	0	0	
600501	航天晨光	1000	1000	0	268.070	8.702	3.080	8.970	8970.000	上海Ａ股	B883092788	1.000000	8.702	9.152	0	0	
600505	西昌电力	300	300	0	122.510	9.422	4.330	9.830	2949.000	上海Ａ股	B883092788	1.000000	9.422	9.422	0	0	
600507	方大特钢	100	100	0	-13.090	5.361	-2.444	5.230	523.000	上海Ａ股	B883092788	1.000000	5.361	5.361	0	0	
600521	DR华海药	3510	3510	0	9588.250	26.568	10.283	29.300	102843.000	上海Ａ股	B883092788	1.000000	26.568	29.376	0	0	
600522	中天科技	29700	29700	0	-8542.380	12.138	-2.373	11.850	351945.000	上海Ａ股	B883092788	1.000000	12.138	12.256	0	0	
600523	贵航股份	2100	2100	0	-3036.730	17.246	-8.385	15.800	33180.000	上海Ａ股	B883092788	1.000000	17.246	16.571	0	0	
600525	长园集团	900	900	0	-126.770	5.061	-2.786	4.920	4428.000	上海Ａ股	B883092788	1.000000	5.061	5.061	0	0	
600529	山东药玻	600	600	0	-1078.920	45.708	-3.934	43.910	26346.000	上海Ａ股	B883092788	1.000000	45.708	43.717	0	0	
600531	豫光金铅	700	700	0	-7.480	4.011	-0.274	4.000	2800.000	上海Ａ股	B883092788	1.000000	4.011	4.011	0	0	
600536	中国软件	1400	1400	0	-1737.680	78.331	-1.584	77.090	107926.000	上海Ａ股	B883092788	1.000000	78.331	78.371	0	0	
600548	深高速	300	300	0	-69.480	9.382	-2.473	9.150	2745.000	上海Ａ股	B883092788	1.000000	9.382	9.382	0	0	
600549	厦门钨业	2500	2500	0	-380.200	12.252	-1.241	12.100	30250.000	上海Ａ股	B883092788	1.000000	12.252	12.252	0	0	
600556	天下秀	5300	5300	0	3348.230	18.878	3.348	19.510	103403.000	上海Ａ股	B883092788	1.000000	18.878	19.249	0	0	
600557	康缘药业	300	300	0	11.290	13.902	0.273	13.940	4182.000	上海Ａ股	B883092788	1.000000	13.902	13.902	0	0	
600563	法拉电子	200	200	0	508.000	51.960	4.888	54.500	10900.000	上海Ａ股	B883092788	1.000000	51.960	53.169	0	0	
600566	济川药业	2000	2000	0	576.400	22.432	1.284	22.720	45440.000	上海Ａ股	B883092788	1.000000	22.432	22.432	0	0	
600570	恒生电子	4830	4830	0	25164.330	80.310	6.487	85.520	413061.600	上海Ａ股	B883092788	1.000000	80.310	84.847	0	0	
600579	克劳斯	600	600	0	-184.910	5.658	-5.444	5.350	3210.000	上海Ａ股	B883092788	1.000000	5.658	5.526	0	0	
600583	海油工程	400	400	0	38.680	4.773	2.032	4.870	1948.000	上海Ａ股	B883092788	1.000000	4.773	4.773	0	0	
600584	长电科技	10300	10300	0	-4435.380	28.771	-1.498	28.340	291902.000	上海Ａ股	B883092788	1.000000	28.771	28.771	0	0	
600588	用友网络	2260	2260	0	19100.240	26.629	31.736	35.080	79280.800	上海Ａ股	B883092788	1.000000	26.629	36.924	0	0	
600590	泰豪科技	100	100	0	12.910	5.451	2.367	5.580	558.000	上海Ａ股	B883092788	1.000000	5.451	5.451	0	0	
600592	龙溪股份	600	600	0	535.540	12.847	6.951	13.740	8244.000	上海Ａ股	B883092788	1.000000	12.847	13.572	0	0	
600594	益佰制药	2100	2100	0	-338.140	5.721	-2.814	5.560	11676.000	上海Ａ股	B883092788	1.000000	5.721	6.021	0	0	
600597	光明乳业	4700	4700	0	-575.520	15.682	-0.778	15.560	73132.000	上海Ａ股	B883092788	1.000000	15.682	15.682	0	0	
600600	青岛啤酒	1400	1400	0	1447.330	63.456	1.629	64.490	90286.000	上海Ａ股	B883092788	1.000000	63.456	63.461	0	0	
600604	市北高新	4300	4300	0	2138.890	8.193	6.066	8.690	37367.000	上海Ａ股	B883092788	1.000000	8.193	8.566	0	0	
600609	金杯汽车	4000	4000	0	-1495.440	5.614	-6.662	5.240	20960.000	上海Ａ股	B883092788	1.000000	5.614	5.596	0	0	
600612	老凤祥	200	200	0	28.200	46.039	0.306	46.180	9236.000	上海Ａ股	B883092788	1.000000	46.039	46.500	0	0	
600618	氯碱化工	200	200	0	29.800	7.191	2.072	7.340	1468.000	上海Ａ股	B883092788	1.000000	7.191	7.331	0	0	
600619	海立股份	100	100	0	24.850	8.352	2.969	8.600	860.000	上海Ａ股	B883092788	1.000000	8.352	8.352	0	0	
600621	华鑫股份	3600	3600	0	-208.030	18.198	-0.319	18.140	65304.000	上海Ａ股	B883092788	1.000000	18.198	18.221	0	0	
600626	申达股份	1500	1500	0	-361.400	5.551	-4.342	5.310	7965.000	上海Ａ股	B883092788	1.000000	5.551	5.551	0	0	
600629	华建集团	300	300	0	14.570	8.391	0.584	8.440	2532.000	上海Ａ股	B883092788	1.000000	8.391	8.391	0	0	
600633	浙数文化	400	400	0	-36.650	9.552	-0.963	9.460	3784.000	上海Ａ股	B883092788	1.000000	9.552	9.552	0	0	
600639	浦东金桥	400	400	0	156.080	15.000	2.600	15.390	6156.000	上海Ａ股	B883092788	1.000000	15.000	15.330	0	0	
600640	号百控股	1100	1100	0	571.890	17.940	2.899	18.460	20306.000	上海Ａ股	B883092788	1.000000	17.940	18.460	0	0	
600641	万业企业	1200	1200	0	-172.530	22.224	-0.648	22.080	26496.000	上海Ａ股	B883092788	1.000000	22.224	22.224	0	0	
600645	中源协和	1400	1400	0	-378.040	21.130	-1.278	20.860	29204.000	上海Ａ股	B883092788	1.000000	21.130	20.559	0	0	
600649	城投控股	500	500	0	29.540	5.431	1.086	5.490	2745.000	上海Ａ股	B883092788	1.000000	5.431	5.431	0	0	
600650	锦江投资	300	300	0	-127.460	9.875	-4.304	9.450	2835.000	上海Ａ股	B883092788	1.000000	9.875	9.902	0	0	
600660	福耀玻璃	900	900	0	1004.850	20.594	5.419	21.710	19539.000	上海Ａ股	B883092788	1.000000	20.594	20.594	0	0	
600661	昂立教育	200	200	0	50.460	16.248	1.551	16.500	3300.000	上海Ａ股	B883092788	1.000000	16.248	16.248	0	0	
600673	东阳光	100	100	0	9.890	6.481	1.528	6.580	658.000	上海Ａ股	B883092788	1.000000	6.481	6.481	0	0	
600676	交运股份	4200	4200	0	-9.640	5.202	-0.038	5.200	21840.000	上海Ａ股	B883092788	1.000000	5.202	5.308	0	0	
600685	中船防务	2000	2000	0	-556.770	16.998	-1.635	16.720	33440.000	上海Ａ股	B883092788	1.000000	16.998	16.998	0	0	
600694	大商股份	400	400	0	-363.720	25.339	-3.587	24.430	9772.000	上海Ａ股	B883092788	1.000000	25.339	25.339	0	0	
600702	舍得酒业	1100	1100	0	2973.780	27.397	9.866	30.100	33110.000	上海Ａ股	B883092788	1.000000	27.397	28.652	0	0	
600703	三安光电	36200	36200	0	37065.970	24.446	4.189	25.470	922014.000	上海Ａ股	B883092788	1.000000	24.446	25.474	0	0	
600707	彩虹股份	4500	4500	0	1841.760	4.241	9.644	4.650	20925.000	上海Ａ股	B883092788	1.000000	4.241	4.241	0	0	
600713	南京医药	200	200	0	19.850	4.241	2.334	4.340	868.000	上海Ａ股	B883092788	1.000000	4.241	4.241	0	0	
600720	祁连山	3000	3000	0	-683.840	16.318	-1.397	16.090	48270.000	上海Ａ股	B883092788	1.000000	16.318	16.123	0	0	
600723	首商股份	2900	2900	0	-439.240	6.581	-2.294	6.430	18647.000	上海Ａ股	B883092788	1.000000	6.581	6.581	0	0	
600729	重庆百货	400	400	0	221.890	29.845	1.860	30.400	12160.000	上海Ａ股	B883092788	1.000000	29.845	31.513	0	0	
600732	爱旭股份	501	501	0	361.130	7.779	9.269	8.500	4258.500	上海Ａ股	B883092788	1.000000	7.779	7.865	0	0	
600737	中粮糖业	100	100	0	6.860	7.991	0.863	8.060	806.000	上海Ａ股	B883092788	1.000000	7.991	7.991	0	0	
600738	兰州民百	4800	4800	0	-1754.510	5.756	-6.359	5.390	25872.000	上海Ａ股	B883092788	1.000000	5.756	5.843	0	0	
600741	华域汽车	2100	2100	0	2797.750	20.108	6.624	21.440	45024.000	上海Ａ股	B883092788	1.000000	20.108	20.088	0	0	
600742	一汽富维	800	800	0	0.340	11.580	0.000	11.580	9264.000	上海Ａ股	B883092788	1.000000	11.580	11.628	0	0	
600746	江苏索普	600	600	0	-24.630	6.301	-0.651	6.260	3756.000	上海Ａ股	B883092788	1.000000	6.301	6.301	0	0	
600748	上实发展	700	700	0	-20.870	5.230	-0.574	5.200	3640.000	上海Ａ股	B883092788	1.000000	5.230	5.324	0	0	
600750	江中药业	1200	1200	0	1037.220	13.516	6.392	14.380	17256.000	上海Ａ股	B883092788	1.000000	13.516	14.262	0	0	
600756	浪潮软件	100	100	0	-18.310	18.293	-1.000	18.110	1811.000	上海Ａ股	B883092788	1.000000	18.293	18.293	0	0	
600763	通策医疗	200	200	0	722.260	139.189	2.594	142.800	28560.000	上海Ａ股	B883092788	1.000000	139.189	139.189	0	0	
600764	中国海防	200	200	0	-398.930	27.345	-7.296	25.350	5070.000	上海Ａ股	B883092788	1.000000	27.345	27.345	0	0	
600765	中航重机	1200	1200	0	-223.960	9.597	-1.949	9.410	11292.000	上海Ａ股	B883092788	1.000000	9.597	9.642	0	0	
600770	综艺股份	3900	3900	0	-1213.620	5.491	-5.664	5.180	20202.000	上海Ａ股	B883092788	1.000000	5.491	5.491	0	0	
600773	西藏城投	1000	1000	0	-104.020	6.104	-1.704	6.000	6000.000	上海Ａ股	B883092788	1.000000	6.104	6.104	0	0	
600776	东方通信	400	400	0	-185.080	15.963	-2.900	15.500	6200.000	上海Ａ股	B883092788	1.000000	15.963	15.963	0	0	
600779	水井坊	300	300	0	147.310	52.709	0.932	53.200	15960.000	上海Ａ股	B883092788	1.000000	52.709	52.709	0	0	
600783	鲁信创投	600	600	0	188.610	13.586	2.311	13.900	8340.000	上海Ａ股	B883092788	1.000000	13.586	13.586	0	0	
600785	新华百货	100	100	0	-72.400	15.994	-4.527	15.270	1527.000	上海Ａ股	B883092788	1.000000	15.994	16.203	0	0	
600801	华新水泥	1800	1800	0	-4582.890	27.256	-9.341	24.710	44478.000	上海Ａ股	B883092788	1.000000	27.256	24.951	0	0	
600804	鹏博士	15400	15400	0	-3295.420	8.094	-2.644	7.880	121352.000	上海Ａ股	B883092788	1.000000	8.094	7.971	0	0	
600805	悦达投资	3400	3400	0	-199.340	4.249	-1.389	4.190	14246.000	上海Ａ股	B883092788	1.000000	4.249	4.306	0	0	
600809	山西汾酒	400	400	0	2301.100	129.617	4.438	135.370	54148.000	上海Ａ股	B883092788	1.000000	129.617	135.210	0	0	
600812	华北制药	4500	4500	0	16280.200	7.132	50.729	10.750	48375.000	上海Ａ股	B883092788	1.000000	7.132	10.362	0	0	
600814	杭州解百	1600	1600	0	-299.400	5.167	-3.619	4.980	7968.000	上海Ａ股	B883092788	1.000000	5.167	5.181	0	0	
600823	世茂股份	300	300	0	2.770	4.401	0.204	4.410	1323.000	上海Ａ股	B883092788	1.000000	4.401	4.401	0	0	
600826	兰生股份	200	200	0	9.530	10.372	0.463	10.420	2084.000	上海Ａ股	B883092788	1.000000	10.372	10.542	0	0	
600827	百联股份	11800	11800	0	-3738.600	9.297	-3.410	8.980	105964.000	上海Ａ股	B883092788	1.000000	9.297	9.561	0	0	
600841	上柴股份	300	300	0	-37.380	7.355	-1.700	7.230	2169.000	上海Ａ股	B883092788	1.000000	7.355	7.381	0	0	
600845	宝信软件	1200	1200	0	-1147.320	54.796	-1.745	53.840	64608.000	上海Ａ股	B883092788	1.000000	54.796	54.901	0	0	
600848	上海临港	300	300	0	267.140	20.960	4.246	21.850	6555.000	上海Ａ股	B883092788	1.000000	20.960	21.057	0	0	
600850	华东电脑	300	300	0	272.540	22.922	3.961	23.830	7149.000	上海Ａ股	B883092788	1.000000	22.922	23.074	0	0	
600861	北京城乡	1500	1500	0	3180.580	14.270	14.856	16.390	24585.000	上海Ａ股	B883092788	1.000000	14.270	16.057	0	0	
600862	中航高科	5800	5800	0	11284.540	14.534	13.389	16.480	95584.000	上海Ａ股	B883092788	1.000000	14.534	15.763	0	0	
600867	通化东宝	3600	3600	0	-151.560	15.632	-0.269	15.590	56124.000	上海Ａ股	B883092788	1.000000	15.632	15.632	0	0	
600872	中炬高新	600	600	0	-865.390	52.802	-2.731	51.360	30816.000	上海Ａ股	B883092788	1.000000	52.802	52.802	0	0	
600873	梅花生物	200	200	0	10.220	4.569	1.116	4.620	924.000	上海Ａ股	B883092788	1.000000	4.569	4.596	0	0	
600876	洛阳玻璃	100	100	0	15.770	13.322	1.186	13.480	1348.000	上海Ａ股	B883092788	1.000000	13.322	13.322	0	0	
600880	博瑞传播	6800	6800	0	-651.300	4.576	-2.098	4.480	30464.000	上海Ａ股	B883092788	1.000000	4.576	4.576	0	0	
600882	妙可蓝多	5200	5200	0	-6078.630	35.839	-3.262	34.670	180284.000	上海Ａ股	B883092788	1.000000	35.839	35.839	0	0	
600884	杉杉股份	1000	1000	0	861.590	11.688	7.375	12.550	12550.000	上海Ａ股	B883092788	1.000000	11.688	12.412	0	0	
600885	宏发股份	1600	1600	0	7016.740	30.425	14.412	34.810	55696.000	上海Ａ股	B883092788	1.000000	30.425	35.309	0	0	
600888	新疆众和	1500	1500	0	-16.240	4.861	-0.226	4.850	7275.000	上海Ａ股	B883092788	1.000000	4.861	4.861	0	0	
