标题：资金股票
营业部名称：华泰证券(212)
股东：鸣石量化十三号
资金余额：52382964.53 	 可取金额：34503410.46
冻结金额：0.00 	 股票市值：565017612.91
可用余额：34503410.46 	 总 资 产：599537172.37

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	成本价	保本价	市价	盈亏比()	盈亏	市值	交易市场	股东帐户	在途数量	
002672	东江环保	51700	51700	0	9.862	9.874	10.150	2.80	14275.637	524755.000	深圳Ａ	0899163779	0	
002675	东诚药业	0	0	0	20.457	20.457	21.970	7.40	90176.780	0.000	深圳Ａ	0899163779	0	
002685	华东重机	153200	153200	0	6.545	6.553	6.370	-2.79	-27951.784	975884.000	深圳Ａ	0899163779	0	
002699	美盛文化	7700	7700	0	6.540	6.548	7.020	7.21	3632.757	54054.000	深圳Ａ	0899163779	0	
002717	岭南股份	0	0	0	4.654	4.654	4.930	5.93	84333.910	0.000	深圳Ａ	0899163779	0	
002741	光华科技	49600	49600	0	12.314	12.328	13.320	8.04	49124.614	660672.000	深圳Ａ	0899163779	0	
002745	木林森	43	43	0	1375.034	1376.644	17.650	-98.73	-58373.286	758.950	深圳Ａ	0899163779	0	
002755	奥赛康	0	0	0	17.847	17.847	21.000	17.67	70839.840	0.000	深圳Ａ	0899163779	0	
002833	弘亚数控	10540	10540	0	28.863	28.897	32.300	11.78	35827.663	340442.000	深圳Ａ	0899163779	0	
002902	铭普光磁	0	0	0	20.249	20.249	21.350	5.44	32349.500	0.000	深圳Ａ	0899163779	0	
002913	奥士康	0	0	0	59.264	59.264	64.200	8.33	63917.640	0.000	深圳Ａ	0899163779	0	
002955	鸿合科技	40400	0	0	33.697	33.736	33.720	-0.05	-664.677	1362288.000	深圳Ａ	0899163779	40400	
300002	神州泰岳	1430500	1430500	0	7.241	7.249	7.550	4.14	429388.178	10800275.000	深圳Ａ	0899163779	0	
300005	探路者	110050	34000	0	4.215	4.220	4.260	0.95	4403.739	468813.000	深圳Ａ	0899163779	76050	
300006	莱美药业	279800	279800	0	5.378	5.384	5.760	6.98	104997.972	1611648.000	深圳Ａ	0899163779	0	
300009	安科生物	61200	61200	0	18.216	18.237	19.960	9.45	105303.584	1221552.000	深圳Ａ	0899163779	0	
300016	北陆药业	504259	504259	0	11.819	11.833	12.760	7.84	466979.536	6434344.840	深圳Ａ	0899163779	0	
300026	红日药业	626600	626600	0	5.082	5.088	6.280	23.43	746062.794	3935048.000	深圳Ａ	0899163779	0	
300035	中科电气	1400	0	0	10.092	10.106	10.250	1.43	201.563	14350.000	深圳Ａ	0899163779	1400	
300043	星辉娱乐	507200	507200	0	4.310	4.315	4.470	3.59	78499.395	2267184.000	深圳Ａ	0899163779	0	
300048	合康新能	433780	320680	0	4.192	4.197	4.220	0.55	10004.095	1830551.600	深圳Ａ	0899163779	113100	
300063	天龙集团	235300	235300	0	7.220	7.228	7.650	5.83	99072.947	1800045.000	深圳Ａ	0899163779	0	
300079	数码科技	1090500	1090500	0	5.233	5.239	5.440	3.83	218792.686	5932320.000	深圳Ａ	0899163779	0	
300080	易成新能	179100	179100	0	4.995	5.001	5.190	3.78	33836.951	929529.000	深圳Ａ	0899163779	0	
300081	恒信东方	352600	234100	0	9.573	9.584	10.080	5.17	174609.777	3554208.000	深圳Ａ	0899163779	118500	
300094	国联水产	118800	118800	0	4.041	4.046	4.190	3.57	17118.807	497772.000	深圳Ａ	0899163779	0	
300099	精准信息	127100	127100	0	6.153	6.160	6.340	2.92	22824.898	805814.000	深圳Ａ	0899163779	0	
300131	英唐智控	344400	344400	0	6.263	6.270	6.870	9.56	206282.547	2366028.000	深圳Ａ	0899163779	0	
300132	青松股份	31600	31600	0	16.474	16.493	26.020	57.76	300691.589	822232.000	深圳Ａ	0899163779	0	
300143	盈康生命	40	40	0	-3658.444	0.000	19.220	0.00	147100.776	768.800	深圳Ａ	0899163779	0	
300149	量子生物	52100	52100	0	17.822	17.843	22.070	23.69	219975.479	1149847.000	深圳Ａ	0899163779	0	
300158	振东制药	192500	192500	0	5.828	5.835	6.040	3.52	39449.641	1162700.000	深圳Ａ	0899163779	0	
300168	万达信息	0	0	0	22.881	22.881	26.160	14.33	282083.170	0.000	深圳Ａ	0899163779	0	
300175	朗源股份	46000	46000	0	7.945	7.954	8.870	11.51	42072.617	408020.000	深圳Ａ	0899163779	0	
300181	佐力药业	42300	42300	0	6.104	6.111	6.320	3.42	8824.017	267336.000	深圳Ａ	0899163779	0	
300182	捷成股份	2182800	2182800	0	4.510	4.515	4.980	10.29	1013197.698	10870344.000	深圳Ａ	0899163779	0	
300184	力源信息	588400	588400	0	6.947	6.955	7.190	3.38	138031.403	4230596.000	深圳Ａ	0899163779	0	
300189	神农科技	387200	387200	0	4.328	4.333	4.580	5.70	95499.550	1773376.000	深圳Ａ	0899163779	0	
300194	福安药业	448400	36800	0	6.147	6.154	6.160	0.09	2597.492	2762144.000	深圳Ａ	0899163779	411600	
300198	纳川股份	179200	179200	0	3.438	3.442	4.910	42.65	262752.950	879872.000	深圳Ａ	0899163779	0	
300199	翰宇药业	160800	160800	0	6.039	6.046	6.840	13.13	127513.950	1099872.000	深圳Ａ	0899163779	0	
300201	海伦哲	291900	291900	0	4.191	4.196	4.410	5.10	62419.984	1287279.000	深圳Ａ	0899163779	0	
300203	聚光科技	88500	88500	0	19.826	19.849	18.130	-8.66	-151973.271	1604505.000	深圳Ａ	0899163779	0	
300204	舒泰神	87800	34600	0	11.981	11.995	12.100	0.88	9205.215	1062380.000	深圳Ａ	0899163779	53200	
300213	佳讯飞鸿	268600	268600	0	6.899	6.907	7.500	8.58	159071.635	2014500.000	深圳Ａ	0899163779	0	
300230	永利股份	243760	243760	0	4.882	4.888	5.030	2.91	34641.928	1226112.800	深圳Ａ	0899163779	0	
300232	洲明科技	184800	184800	0	9.289	9.300	9.860	6.02	103388.910	1822128.000	深圳Ａ	0899163779	0	
300238	冠昊生物	158600	158600	0	19.129	19.151	24.780	29.39	891650.374	3930108.000	深圳Ａ	0899163779	0	
300255	常山药业	73200	0	0	6.828	6.836	6.820	-0.23	-1169.692	499224.000	深圳Ａ	0899163779	73200	
300259	新天科技	298500	298500	0	6.160	6.167	6.380	3.45	63441.817	1904430.000	深圳Ａ	0899163779	0	
300263	隆华科技	92500	92500	0	8.387	8.397	9.620	14.57	113011.375	889850.000	深圳Ａ	0899163779	0	
300267	尔康制药	224900	224900	0	4.221	4.226	4.540	7.43	70548.476	1021046.000	深圳Ａ	0899163779	0	
300273	和佳医疗	355800	34300	0	8.364	8.374	8.430	0.67	19973.509	2999394.000	深圳Ａ	0899163779	321500	
300277	海联讯	103400	103400	0	13.468	13.484	13.610	0.94	13036.289	1407274.000	深圳Ａ	0899163779	0	
300287	飞利信	636494	636494	0	4.703	4.709	5.000	6.19	185315.228	3182470.000	深圳Ａ	0899163779	0	
300291	华录百纳	27200	27200	0	5.475	5.481	6.340	15.66	23326.236	172448.000	深圳Ａ	0899163779	0	
300292	吴通控股	526700	526700	0	5.723	5.730	5.920	3.32	100111.765	3118064.000	深圳Ａ	0899163779	0	
300296	利亚德	398700	398700	0	6.766	6.774	7.430	9.69	261270.861	2962341.000	深圳Ａ	0899163779	0	
300297	蓝盾股份	784628	784628	0	4.613	4.618	4.750	2.85	103133.466	3726983.000	深圳Ａ	0899163779	0	
300298	三诺生物	73632	73632	0	29.901	29.936	36.100	20.59	453334.773	2658115.200	深圳Ａ	0899163779	0	
300300	汉鼎宇佑	10200	10200	0	6.218	6.225	6.840	9.88	6262.771	69768.000	深圳Ａ	0899163779	0	
300303	聚飞光电	142900	0	0	6.866	6.874	6.870	-0.06	-577.016	981723.000	深圳Ａ	0899163779	142900	
300311	任子行	866950	845450	0	7.819	7.828	7.990	2.07	140143.941	6926930.500	深圳Ａ	0899163779	21500	
300324	旋极信息	361043	361043	0	7.348	7.357	7.650	3.99	105803.471	2761978.950	深圳Ａ	0899163779	0	
300326	凯利泰	27500	27500	0	25.326	25.356	30.690	21.04	146522.549	843975.000	深圳Ａ	0899163779	0	
300332	天壕环境	62800	62800	0	4.761	4.767	4.820	1.12	3351.046	302696.000	深圳Ａ	0899163779	0	
300336	新文化	912088	912088	0	5.415	5.421	5.540	2.19	108099.028	5052967.520	深圳Ａ	0899163779	0	
300339	润和软件	238600	183400	0	12.203	12.217	12.090	-1.04	-30336.869	2884674.000	深圳Ａ	0899163779	55200	
300352	北信源	1280000	1216000	0	8.222	8.232	8.450	2.65	279185.280	10816000.000	深圳Ａ	0899163779	64000	
300353	东土科技	359479	359479	0	12.185	12.199	13.650	11.89	520895.676	4906888.350	深圳Ａ	0899163779	0	
300365	恒华科技	49300	49300	0	10.988	11.001	12.150	10.45	56585.776	598995.000	深圳Ａ	0899163779	0	
300393	中来股份	123800	123800	0	7.244	7.252	7.540	3.96	35552.661	933452.000	深圳Ａ	0899163779	0	
300401	花园生物	77100	77100	0	16.203	16.222	17.190	5.97	74547.042	1325349.000	深圳Ａ	0899163779	0	
300404	博济医药	0	0	0	16.622	16.622	16.680	0.35	-162.800	0.000	深圳Ａ	0899163779	0	
300420	五洋停车	83200	83200	0	6.056	6.063	6.990	15.29	77028.365	581568.000	深圳Ａ	0899163779	0	
300423	鲁亿通	55800	55800	0	15.154	15.172	13.800	-9.04	-76454.147	770040.000	深圳Ａ	0899163779	0	
300428	四通新材	24900	24900	0	15.375	15.393	16.600	7.84	30018.892	413340.000	深圳Ａ	0899163779	0	
300448	浩云科技	486700	486700	0	10.848	10.861	11.540	6.25	330225.074	5616518.000	深圳Ａ	0899163779	0	
300452	山河药辅	40700	40700	0	24.994	25.023	27.720	10.78	109628.201	1128204.000	深圳Ａ	0899163779	0	
300477	合纵科技	150248	150248	0	7.224	7.232	7.490	3.56	38649.300	1125357.520	深圳Ａ	0899163779	0	
300485	赛升药业	0	0	0	21.843	21.843	24.300	11.25	386176.510	0.000	深圳Ａ	0899163779	0	
300510	金冠股份	150800	150800	0	4.611	4.616	4.870	5.49	38197.957	734396.000	深圳Ａ	0899163779	0	
300526	中潜股份	100	100	0	-432.561	0.000	137.640	0.00	57001.061	13764.000	深圳Ａ	0899163779	0	
300530	达志科技	0	0	0	44.924	44.924	45.490	1.26	5316.590	0.000	深圳Ａ	0899163779	0	
300573	兴齐眼药	12100	12100	0	138.790	138.953	164.000	18.03	302719.252	1984400.000	深圳Ａ	0899163779	0	
300636	同和药业	9100	9100	0	39.023	39.069	42.680	9.24	32824.286	388388.000	深圳Ａ	0899163779	0	
300642	透景生命	8700	8700	0	54.312	54.376	58.100	6.85	32364.200	505470.000	深圳Ａ	0899163779	0	
300686	智动力	42700	42700	0	24.616	24.645	25.800	4.69	49267.858	1101660.000	深圳Ａ	0899163779	0	
300729	乐歌股份	13300	13300	0	53.478	53.541	56.200	4.97	35328.072	747460.000	深圳Ａ	0899163779	0	
300739	明阳电路	600	600	0	22.554	22.585	23.720	5.03	680.083	14232.000	深圳Ａ	0899163779	0	
300748	金力永磁	161400	0	0	38.570	38.615	38.680	0.17	10449.746	6242952.000	深圳Ａ	0899163779	161400	
300772	运达股份	21000	21000	0	13.085	13.100	15.820	20.76	57046.303	332220.000	深圳Ａ	0899163779	0	
300824	北鼎股份	0	0	0	5.910	5.910	32.340	447.21	8682.970	0.000	深圳Ａ	0899163779	0	
300843	胜蓝股份	270	270	0	10.010	10.039	28.080	180.05	4866.167	7581.600	深圳Ａ	0899163779	0	

------------------------------
保存时间：2020-07-13  15:39:46 
